player_name,team,season,Primary_Position,minutes_played,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_misc_Fld,Performance_misc_Off,Gls90,Ast90,G_minus_PK90,G_plus_A_minus_PK90,Fld90,Off90,Crosses90,PCA_raw,Offensive_Score,Rank
Gerard Gumbau,Rayo Vallecano,2025-2026,MF,1175,0,3,3,0,5,0,0.0,0.2297872340425532,0.0,0.2297872340425532,0.3829787234042553,0.0,3.9829787234042553,-0.36917958128744915,39.784946236559136,113
Gonzalo Villar,Elche,2025-2026,MF,718,1,0,1,1,25,0,0.12534818941504178,0.0,0.12534818941504178,0.12534818941504178,3.1337047353760443,0.0,1.3788300835654597,-0.39853554401130276,39.247311827956985,114
Ander Guevara,Alavés,2025-2026,MF,654,1,1,2,1,5,0,0.13761467889908258,0.13761467889908258,0.13761467889908258,0.27522935779816515,0.6880733944954128,0.0,0.8256880733944955,-0.436895094452454,38.70967741935484,115
Luka Ilić,Oviedo,2025-2026,MF,742,1,0,1,1,7,2,0.12129380053908358,0.0,0.12129380053908358,0.12129380053908358,0.849056603773585,0.24258760107816715,0.849056603773585,-0.4544046823222916,38.17204301075269,116
Pablo Ibáñez,Alavés,2025-2026,MF,2236,1,1,2,1,66,3,0.04025044722719141,0.04025044722719141,0.04025044722719141,0.08050089445438283,2.6565295169946332,0.12075134168157424,1.5295169946332736,-0.5010414215733419,37.634408602150536,117
Fer López,Celta Vigo,2025-2026,MF,1170,1,1,2,1,18,1,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,1.3846153846153846,0.07692307692307693,1.3846153846153846,-0.545230466969761,37.096774193548384,118
Aleix Febas,Elche,2025-2026,MF,3160,2,2,4,2,118,1,0.056962025316455694,0.056962025316455694,0.056962025316455694,0.11392405063291139,3.360759493670886,0.028481012658227847,0.6265822784810126,-0.550763496406757,36.55913978494624,119
Yangel Herrera,Real Sociedad,2025-2026,MF,526,0,0,0,0,18,2,0.0,0.0,0.0,0.0,3.0798479087452475,0.3422053231939164,0.030285035629453685,-0.5519806194713573,36.02150537634409,120
Mario Martín,Getafe,2025-2026,MF,2125,2,1,3,2,34,4,0.08470588235294117,0.042352941176470586,0.08470588235294117,0.12705882352941178,1.44,0.16941176470588235,0.5505882352941177,-0.5609363490602215,35.483870967741936,121
Abel Bretones,Osasuna,2025-2026,MF,1624,1,2,3,1,19,1,0.05541871921182266,0.11083743842364532,0.05541871921182266,0.16625615763546797,1.0529556650246306,0.05541871921182266,1.8842364532019704,-0.5620942850713504,34.946236559139784,122
Moi Gómez,Osasuna,2025-2026,MF,1201,0,2,2,0,22,0,0.0,0.14987510407993337,0.0,0.14987510407993337,1.6486261448792672,0.0,2.697751873438801,-0.5701137430506575,34.40860215053764,123
Sergi Altimira,Real Betis,2025-2026,MF,1186,1,2,3,1,22,0,0.07588532883642496,0.15177065767284992,0.07588532883642496,0.22765598650927488,1.669477234401349,0.0,0.22765598650927488,-0.5845381435024481,33.87096774193548,124
Lucien Agoume,Sevilla,2025-2026,MF,2686,1,3,4,1,16,8,0.03350707371556217,0.10052122114668652,0.03350707371556217,0.13402829486224868,0.5361131794489947,0.26805658972449736,0.6031273268801192,-0.5887064583695387,33.33333333333333,125
Pablo Marín,Real Sociedad,2025-2026,MF,1502,0,1,1,0,23,5,0.0,0.059920106524633816,0.0,0.059920106524633816,1.378162450066578,0.2996005326231691,1.018641810918775,-0.5963003304770538,32.795698924731184,126
Paco Cortés,Levante,2025-2026,MF,472,0,0,0,0,6,1,0.0,0.0,0.0,0.0,1.1440677966101696,0.1906779661016949,3.8135593220338984,-0.597044918017062,32.25806451612903,127
Iñigo Ruiz de Galarreta,Athletic Club,2025-2026,MF,2206,1,2,3,1,41,0,0.04079782411604714,0.08159564823209428,0.04079782411604714,0.12239347234814142,1.6727107887579329,0.0,2.5294650951949227,-0.6094636000380586,31.72043010752688,128
Jon Moncayola,Osasuna,2025-2026,MF,3016,0,4,4,0,13,0,0.0,0.11936339522546419,0.0,0.11936339522546419,0.3879310344827586,0.0,4.237400530503979,-0.648529354004314,31.182795698924732,129
Oihan Sancet,Athletic Club,2025-2026,MF,1788,4,0,4,2,28,0,0.20134228187919462,0.0,0.10067114093959731,0.10067114093959731,1.4093959731543624,0.0,1.157718120805369,-0.6694796106537919,30.64516129032258,130
Koke,Atlético Madrid,2025-2026,MF,2219,2,2,4,2,22,0,0.08111762054979721,0.08111762054979721,0.08111762054979721,0.16223524109959442,0.8922938260477693,0.0,1.7845876520955386,-0.6724428461970196,30.107526881720432,131
Ilaix Moriba,Celta Vigo,2025-2026,MF,2495,2,3,5,2,58,0,0.07214428857715431,0.10821643286573146,0.07214428857715431,0.18036072144288579,2.092184368737475,0.0,0.07214428857715431,-0.677216837935714,29.56989247311828,132
Aimar Oroz,Osasuna,2025-2026,MF,2139,0,2,2,0,67,1,0.0,0.08415147265077139,0.0,0.08415147265077139,2.8190743338008417,0.04207573632538569,1.3464235624123422,-0.6832977253636718,29.03225806451613,133
Hugo Sotelo,Celta Vigo,2025-2026,MF,1338,0,2,2,0,13,0,0.0,0.13452914798206278,0.0,0.13452914798206278,0.874439461883408,0.0,2.9596412556053813,-0.7056847371280613,28.49462365591398,134
Antonio Blanco,Alavés,2025-2026,MF,3110,2,3,5,2,43,2,0.05787781350482315,0.08681672025723472,0.05787781350482315,0.14469453376205788,1.2443729903536977,0.05787781350482315,0.8681672025723473,-0.728578581202692,27.956989247311824,135
Beñat Turrientes,Real Sociedad,2025-2026,MF,1348,0,3,3,0,23,0,0.0,0.20029673590504452,0.0,0.20029673590504452,1.5356083086053411,0.0,0.6008902077151336,-0.7424162903596059,27.419354838709676,136
Santiago Colombatto,Oviedo,2025-2026,MF,2064,0,1,1,0,41,1,0.0,0.0436046511627907,0.0,0.0436046511627907,1.7877906976744187,0.0436046511627907,2.921511627906977,-0.7446230863899229,26.881720430107524,137
Josip Brekalo,Oviedo,2025-2026,MF,486,0,0,0,0,6,0,0.0,0.0,0.0,0.0,1.111111111111111,0.0,4.814814814814815,-0.7880845705829557,26.344086021505376,138
Gavi,Barcelona,2025-2026,MF,573,0,1,1,0,14,0,0.0,0.15706806282722513,0.0,0.15706806282722513,2.198952879581152,0.0,0.31413612565445026,-0.7966167389677927,25.806451612903224,139
Pol Lozano,Espanyol,2025-2026,MF,2157,2,1,3,2,29,0,0.08344923504867872,0.04172461752433936,0.08344923504867872,0.12517385257301808,1.2100139082058414,0.0,1.2100139082058414,-0.8039943449321778,25.268817204301076,140
Sergio Carreira,Celta Vigo,2025-2026,MF,2694,2,1,3,2,36,2,0.06681514476614699,0.03340757238307349,0.06681514476614699,0.10022271714922049,1.2026726057906458,0.06681514476614699,1.0690423162583518,-0.8060198701593703,24.731182795698924,141
Obed Vargas,Atlético Madrid,2025-2026,MF,740,0,1,1,0,9,1,0.0,0.12162162162162163,0.0,0.12162162162162163,1.0945945945945947,0.12162162162162163,0.7297297297297298,-0.8137714916449323,24.193548387096776,142
Manu Morlanes,Mallorca,2025-2026,MF,1765,3,0,3,3,12,0,0.1529745042492918,0.0,0.1529745042492918,0.1529745042492918,0.6118980169971672,0.0,0.5609065155807366,-0.8150900175162921,23.655913978494624,143
Pablo Barrios,Atlético Madrid,2025-2026,MF,1661,1,1,2,1,23,0,0.054184226369656835,0.054184226369656835,0.054184226369656835,0.10836845273931367,1.2462372065021072,0.0,1.6255267910897049,-0.829591010806207,23.118279569892472,144
Nelson Deossa,Real Betis,2025-2026,MF,743,0,0,0,0,24,1,0.0,0.0,0.0,0.0,2.9071332436069985,0.12113055181695827,0.8479138627187078,-0.8446257148243146,22.58064516129032,145
Kareem Tunde,Levante,2025-2026,MF,1133,0,1,1,0,24,1,0.0,0.0794351279788173,0.0,0.0794351279788173,1.9064430714916152,0.0794351279788173,0.8737864077669903,-0.8515921840022875,22.043010752688172,146
Mikel Jauregizar,Athletic Club,2025-2026,MF,2831,2,0,2,2,34,0,0.06358177322500883,0.0,0.06358177322500883,0.06358177322500883,1.0808901448251502,0.0,2.288943836100318,-0.8774841908414232,21.50537634408602,147
Eduardo Camavinga,Real Madrid,2025-2026,MF,1528,1,0,1,1,31,2,0.058900523560209424,0.0,0.058900523560209424,0.058900523560209424,1.8259162303664922,0.11780104712041885,0.11780104712041885,-0.8796893243591117,20.967741935483872,148
Pathé Ciss,Rayo Vallecano,2025-2026,MF,1999,2,1,3,2,13,2,0.09004502251125562,0.04502251125562781,0.09004502251125562,0.13506753376688344,0.5852926463231616,0.09004502251125562,0.04502251125562781,-0.8807410133439141,20.43010752688172,149
Daniel Parejo,Villarreal,2025-2026,MF,1392,1,0,1,0,27,0,0.06465517241379311,0.0,0.0,0.0,1.7456896551724137,0.0,2.521551724137931,-0.909470966361986,19.892473118279568,150
Jon Gorrotxategi,Real Sociedad,2025-2026,MF,2210,1,3,4,1,27,0,0.04072398190045248,0.12217194570135746,0.04072398190045248,0.16289592760180993,1.099547511312217,0.0,0.20361990950226244,-0.9193900805365212,19.35483870967742,151
Omar Mascarell,Mallorca,2025-2026,MF,2239,2,2,4,2,14,0,0.08039303260384101,0.08039303260384101,0.08039303260384101,0.16078606520768202,0.5627512282268871,0.0,0.24117909781152302,-0.9517795050519644,18.817204301075268,152
José Luis García Vayá,Valencia,2025-2026,MF,2225,2,0,2,1,14,1,0.08089887640449439,0.0,0.040449438202247195,0.040449438202247195,0.5662921348314607,0.040449438202247195,1.860674157303371,-0.9924454727567503,18.27956989247312,153
Calebe,Alavés,2025-2026,MF,752,0,0,0,0,19,0,0.0,0.0,0.0,0.0,2.2739361702127656,0.0,1.9148936170212765,-1.0066357333070473,17.741935483870968,154
Axel Witsel,Girona,2025-2026,MF,2526,1,2,3,1,37,1,0.035629453681710214,0.07125890736342043,0.035629453681710214,0.10688836104513064,1.3182897862232779,0.035629453681710214,0.035629453681710214,-1.0134493614849585,17.20430107526882,155
Alejandro Rego,Athletic Club,2025-2026,MF,1279,1,1,2,1,6,0,0.07036747458952307,0.07036747458952307,0.07036747458952307,0.14073494917904614,0.42220484753713844,0.0,0.42220484753713844,-1.0214505687697923,16.666666666666664,156
Antonio Sánchez,Mallorca,2025-2026,MF,1073,0,0,0,0,10,1,0.0,0.0,0.0,0.0,0.8387698042870456,0.08387698042870456,2.4324324324324325,-1.02770152411825,16.129032258064516,157
Charles Pickel,Espanyol,2025-2026,MF,707,1,0,1,1,2,0,0.1272984441301273,0.0,0.1272984441301273,0.1272984441301273,0.2545968882602546,0.0,0.2545968882602546,-1.0289254603242017,15.591397849462366,158
Miguel Román,Celta Vigo,2025-2026,MF,1311,1,0,1,1,11,0,0.06864988558352403,0.0,0.06864988558352403,0.06864988558352403,0.7551487414187643,0.0,1.4416475972540046,-1.030193634473041,15.053763440860216,159
Fran Beltrán,Girona,2025-2026,MF,1012,1,0,1,1,9,0,0.08893280632411067,0.0,0.08893280632411067,0.08893280632411067,0.8003952569169961,0.0,0.7114624505928854,-1.038840524420117,14.516129032258066,160
Marc Casado,Barcelona,2025-2026,MF,989,0,1,1,0,20,0,0.0,0.0910010111223458,0.0,0.0910010111223458,1.820020222446916,0.0,0.0910010111223458,-1.0806319922972454,13.978494623655912,161
Iker Muñoz,Osasuna,2025-2026,MF,952,0,0,0,0,21,1,0.0,0.0,0.0,0.0,1.9852941176470589,0.09453781512605042,0.5672268907563025,-1.0836171261361927,13.440860215053762,162
Ugo Raghouber,Levante,2025-2026,MF,706,0,0,0,0,14,1,0.0,0.0,0.0,0.0,1.7847025495750708,0.1274787535410765,0.254957507082153,-1.1047307483285762,12.903225806451612,163
Marc Roca,Real Betis,2025-2026,MF,2026,1,1,2,1,23,0,0.044422507403751234,0.044422507403751234,0.044422507403751234,0.08884501480750247,1.0217176702862782,0.0,0.4442250740375123,-1.1049086275248303,12.365591397849462,164
Iván Martín,Girona,2025-2026,MF,2532,0,1,1,0,31,3,0.0,0.035545023696682464,0.0,0.035545023696682464,1.1018957345971565,0.1066350710900474,0.533175355450237,-1.112827728415748,11.827956989247312,165
Dani Ceballos,Real Madrid,2025-2026,MF,486,0,0,0,0,15,0,0.0,0.0,0.0,0.0,2.7777777777777777,0.0,0.5555555555555555,-1.1159425322750183,11.29032258064516,166
Batista Mendy,Sevilla,2025-2026,MF,1617,1,0,1,1,27,0,0.05565862708719852,0.0,0.05565862708719852,0.05565862708719852,1.5027829313543601,0.0,0.2782931354359926,-1.1271789824317229,10.75268817204301,167
Unai Vencedor Paris,Levante,2025-2026,MF,812,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.8866995073891626,0.0,2.5492610837438425,-1.147330974400607,10.21505376344086,168
Marc Aguado,Elche,2025-2026,MF,2500,1,2,3,1,23,0,0.036,0.072,0.036,0.108,0.828,0.0,0.072,-1.1473964946647215,9.67741935483871,169
Pedro Díaz,Rayo Vallecano,2025-2026,MF,1870,0,1,1,0,13,0,0.0,0.0481283422459893,0.0,0.0481283422459893,0.6256684491978609,0.0,1.8288770053475936,-1.1552524769475656,9.13978494623656,170
Leander Dendoncker,Oviedo,2025-2026,MF,1330,1,0,1,1,3,1,0.06766917293233082,0.0,0.06766917293233082,0.06766917293233082,0.2485310908927215,0.06766917293233082,0.3383458646616541,-1.1591521918273358,8.60215053763441,171
Jon Guridi,Alavés,2025-2026,MF,1238,0,0,0,0,8,2,0.0,0.0,0.0,0.0,0.5815831987075929,0.14539579967689822,0.8723747980613893,-1.1863943406175597,8.064516129032258,172
Urko González,Espanyol,2025-2026,MF,2623,0,1,1,0,42,1,0.0,0.03431185665268776,0.0,0.03431185665268776,1.441097979412886,0.03431185665268776,0.41174227983225314,-1.2015133560742615,7.526881720430108,173
Oriol Rey,Levante,2025-2026,MF,1319,0,1,1,0,14,0,0.0,0.06823351023502654,0.0,0.06823351023502654,0.9552691432903715,0.0,0.5458680818802123,-1.2251129541322932,6.989247311827956,174
Carlos Martín,Rayo Vallecano,2025-2026,MF,450,0,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,-1.263355690192819,6.451612903225806,175
Óscar Valentín,Rayo Vallecano,2025-2026,MF,2108,1,0,1,1,22,0,0.04269449715370019,0.0,0.04269449715370019,0.04269449715370019,0.9392789373814042,0.0,0.12808349146110057,-1.298260712458835,5.913978494623656,176
Aurélien Tchouaméni,Real Madrid,2025-2026,MF,2615,1,0,1,1,27,0,0.03441682600382409,0.0,0.03441682600382409,0.03441682600382409,0.9292543021032504,0.0,0.27533460803059273,-1.3147461672916425,5.376344086021505,177
Mikel Vesga,Athletic Club,2025-2026,MF,465,0,0,0,0,7,0,0.0,0.0,0.0,0.0,1.3548387096774193,0.0,0.7741935483870968,-1.3216481693261664,4.838709677419355,178
Javier Muñoz,Getafe,2025-2026,MF,551,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.3266787658802178,0.0,1.7967332123411979,-1.347440384050277,4.301075268817205,179
Lucas Torró,Osasuna,2025-2026,MF,2293,0,1,1,0,27,0,0.0,0.03924989097252508,0.0,0.03924989097252508,1.059747056258177,0.0,0.07849978194505015,-1.3571625539159047,3.763440860215054,180
Johnny Cardoso,Atlético Madrid,2025-2026,MF,887,0,0,0,0,14,0,0.0,0.0,0.0,0.0,1.4205186020293121,0.0,0.30439684329199546,-1.3774712069700603,3.225806451612903,181
Sofyan Amrabat,Real Betis,2025-2026,MF,1295,0,0,0,0,19,0,0.0,0.0,0.0,0.0,1.3204633204633205,0.0,0.416988416988417,-1.3781222198477716,2.6881720430107525,182
Nicolas Fonseca,Oviedo,2025-2026,MF,1018,0,0,0,0,12,0,0.0,0.0,0.0,0.0,1.0609037328094302,0.0,0.3536345776031434,-1.430313610250051,2.1505376344086025,183
Thomas Partey,Villarreal,2025-2026,MF,934,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.5781584582441113,0.0,0.28907922912205564,-1.519812899117015,1.6129032258064515,184
Fran Beltrán,Celta Vigo,2025-2026,MF,528,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.5113636363636364,0.0,0.34090909090909094,-1.5235629444097372,1.0752688172043012,185
Kwasi Sibo,Oviedo,2025-2026,MF,1681,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.2485310908927215,0.0,0.10707911957168352,-1.6005213463187353,0.5376344086021506,186
