player_name,team,season,Primary_Position,minutes_played,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_misc_Fld,Performance_misc_Off,Gls90,Ast90,G_minus_PK90,G_plus_A_minus_PK90,Fld90,Off90,Crosses90,PCA_raw,Offensive_Score,Rank
Kiko Femenía,Getafe,2025-2026,DF,2008,1,1,2,1,11,5,0.044820717131474105,0.044820717131474105,0.044820717131474105,0.08964143426294821,0.49302788844621515,0.22410358565737054,1.9272908366533865,0.37452892067255245,66.66666666666666,51
Diego Rico,Getafe,2025-2026,DF,1758,0,0,0,0,35,1,0.0,0.0,0.0,0.0,1.7918088737201363,0.051194539249146756,3.3788395904436856,0.3739758506924045,66.0,52
Mouctar Diakhaby,Valencia,2025-2026,DF,543,1,0,1,1,3,1,0.16574585635359115,0.0,0.16574585635359115,0.16574585635359115,0.4972375690607735,0.16574585635359115,0.0,0.35536680527580805,65.33333333333333,53
Santiago Mouriño,Villarreal,2025-2026,DF,2377,1,2,3,1,36,1,0.03786285233487589,0.07572570466975179,0.03786285233487589,0.11358855700462768,1.3630626840555322,0.03786285233487589,0.22717711400925536,0.3439182182781066,64.66666666666666,54
Youssef Lekhedim,Alavés,2025-2026,DF,1335,0,1,1,0,13,0,0.0,0.06741573033707865,0.0,0.06741573033707865,0.8764044943820224,0.0,4.112359550561798,0.3332127321556644,64.0,55
Jesús Areso,Athletic Club,2025-2026,DF,1506,0,1,1,0,7,1,0.0,0.0597609561752988,0.0,0.0597609561752988,0.4183266932270916,0.0597609561752988,5.119190324964488,0.3161850490788867,63.33333333333333,56
Marc Pubill,Atlético Madrid,2025-2026,DF,1381,1,1,2,1,14,1,0.06517016654598116,0.06517016654598116,0.06517016654598116,0.13034033309196233,0.9123823316437364,0.06517016654598116,0.5213613323678493,0.28257204972518724,62.66666666666667,57
Dean Huijsen,Real Madrid,2025-2026,DF,2034,2,2,4,2,13,1,0.08849557522123894,0.08849557522123894,0.08849557522123894,0.17699115044247787,0.5752212389380531,0.04424778761061947,0.04424778761061947,0.2735142616117852,62.0,58
Pablo Maffeo,Mallorca,2025-2026,DF,2662,1,2,3,1,23,0,0.033809166040571,0.067618332081142,0.033809166040571,0.10142749812171299,0.777610818933133,0.0,2.873779113448535,0.2733735210674128,61.33333333333333,59
Manu Sánchez,Levante,2025-2026,DF,2814,1,2,3,1,20,2,0.031982942430703626,0.06396588486140725,0.031982942430703626,0.09594882729211088,0.6396588486140725,0.06396588486140725,2.398720682302772,0.21220937299390236,60.66666666666667,60
