player_name,team,league,season,position_group,age,minutes_played,matches_played,contract_years_left,age_squared,assists_p90,crosses_p90,foot,fouls_committed_p90,fouls_drawn_p90,goals_p90,height_cm,interceptions_p90,penalties_scored,starts_ratio,tackles_p90,team_points,team_position,xa_p90,xg_p90,yellow_cards_p90,market_value_eur,pred_general_eur,residuo_general,pred_scouting_eur,residuo_scouting
Aïssa Mandi,Lille,FRA,2025-2026,Defensa,33.0,2424,29.0,2.001368925393566,1089.0,0.0,0.37128712871287123,right,0.6311881188118812,0.6311881188118812,0.03712871287128713,186.0,1.6336633663366338,0.0,0.9655172413793104,0.7797029702970297,61,3,0.03726630188100556,0.03193009566368148,0.297029702970297,1000000.0,3031320.6597395064,0.3298892173571416,2673395.7589014787,0.3740561032426073
Rémy Labeau Lascary,Brest,FRA,2025-2026,Centrocampista,22.0,1200,27.0,0.999315537303217,484.0,0.07500000000000001,0.9,right,2.175,1.3499999999999999,0.375,184.0,0.30000000000000004,0.0,0.4444444444444444,0.825,39,12,0.19928769450634717,0.40045840870589017,0.15000000000000002,4000000.0,5212409.351676764,0.7673994366373493,10692558.688132288,0.37409193782958755
Tomoya Ando,St Pauli,GER,2025-2026,Defensa,26.0,1260,15.0,,676.0,0.07142857142857142,0.4285714285714286,right,0.8571428571428572,0.8571428571428572,0.0,190.0,1.0,0.0,0.9333333333333333,1.642857142857143,26,18,0.092556984562959,0.03924060932227544,0.2142857142857143,3000000.0,3083729.829813316,0.9728478711060156,8012799.008850333,0.37440100477828364
Arouna Sangante,Le Havre,FRA,2025-2026,Defensa,23.0,2324,28.0,4.999315537303217,529.0,0.0387263339070568,0.3098106712564544,right,1.6265060240963856,1.5877796901893286,0.0387263339070568,189.0,1.3941480206540449,0.0,1.0,0.96815834767642,35,14,0.015610951518322534,0.017051906132567258,0.1549053356282272,8000000.0,9821606.484070271,0.8145306995322256,21367001.118013166,0.374409115992216
Rafik Messali,Toulouse,FRA,2025-2026,Centrocampista,22.0,502,12.0,2.001368925393566,484.0,0.0,1.6135458167330679,right,1.9721115537848606,1.6135458167330679,0.0,177.0,2.151394422310757,0.0,0.4166666666666667,1.0756972111553784,44,10,0.11469671272661582,0.0,0.35856573705179284,1500000.0,3381217.661865993,0.4436271633492518,3990749.7318607774,0.37586922277398516
Jorge Herrando,Osasuna,ESP,2025-2026,Defensa,24.0,1600,28.0,4.0,576.0,0.05625,0.1125,left,1.3499999999999999,0.50625,0.0,192.0,1.2375,0.0,0.6071428571428571,0.84375,42,16,0.03901043348014355,0.009600163029972464,0.16874999999999998,3500000.0,4964372.474217571,0.7050236496510328,9302435.78757632,0.3762455425571821
Martijn Kaars,St Pauli,GER,2025-2026,Delantero,26.0,1348,29.0,,676.0,0.06676557863501484,1.0014836795252227,right,0.5341246290801187,0.40059347181008903,0.20029673590504452,183.0,0.0,1.0,0.4827586206896552,0.3338278931750742,26,18,0.08945218021414887,0.25402853357984245,0.13353115727002968,3000000.0,3328720.2772834087,0.901247251225423,7964333.68086799,0.37667934571935796
Lautaro Valenti,Parma,ITA,2025-2026,Defensa,26.0,2252,27.0,0.999315537303217,676.0,0.0,0.7992895204262876,left,0.9991119005328597,0.6793960923623446,0.0,188.0,1.0390763765541742,0.0,0.9259259259259259,1.1989342806394316,45,12,0.04660045667708608,0.019460770187380048,0.2797513321492007,2000000.0,7885427.820560551,0.2536324021361502,5304451.632415809,0.37704180160261713
Nicolás Valentini,Hellas Verona,ITA,2025-2026,Defensa,24.0,1409,21.0,3.0006844626967832,576.0,0.0,0.9581263307310149,left,1.9162526614620299,0.44712562100780695,0.0,187.0,1.022001419446416,0.0,0.7142857142857143,1.1497515968772178,21,19,0.04005667480532373,0.05078972531436309,0.511000709723208,3000000.0,2719206.174563581,1.1032631611619097,7912321.97283429,0.37915545023319663
Mario Sauer,Toulouse,FRA,2025-2026,Centrocampista,21.0,651,25.0,0.999315537303217,441.0,0.0,0.967741935483871,right,1.6589861751152073,0.4147465437788018,0.1382488479262673,180.0,1.3824884792626728,0.0,0.24,0.8294930875576036,44,10,0.017733054604673167,0.17788422701682913,0.5529953917050692,1500000.0,4258356.347098166,0.352248585542205,3948873.669084948,0.3798551500249911
Cedric Zesiger,Augsburg,GER,2025-2026,Defensa,27.0,1816,27.0,4.999315537303217,729.0,0.0,1.685022026431718,left,0.8920704845814978,0.7929515418502203,0.0,194.0,0.842511013215859,0.0,0.7407407407407407,1.1894273127753305,43,9,0.02754872038115292,0.08673106042241538,0.34691629955947134,5000000.0,4870372.900780591,1.02661543620174,13130652.922549196,0.3807883758326693
Riyad Idrissi,Cagliari,ITA,2025-2026,Centrocampista,20.0,783,23.0,4.0,400.0,0.0,2.6436781609195403,left,1.0344827586206897,0.689655172413793,0.2298850574712644,182.0,1.0344827586206897,0.0,0.17391304347826086,1.7241379310344827,43,14,0.02855659847886398,0.09069091886624522,0.3448275862068965,4000000.0,4151304.0598300416,0.9635526433021059,10472564.558630683,0.3819503787831518
Samuele Angori,Pisa,ITA,2025-2026,Centrocampista,21.0,2599,35.0,0.999315537303217,441.0,0.06925740669488265,5.7137360523278184,left,0.5886879569065024,1.8699499807618314,0.0,186.0,0.7964601769911505,0.0,0.8571428571428571,0.8657175836860331,18,20,0.13351952815130955,0.045660052193373886,0.06925740669488265,4500000.0,7925802.307299572,0.5677658646438295,11756862.782865314,0.3827551688838616
Keinan Davis,Udinese,ITA,2025-2026,Delantero,27.0,2065,30.0,4.999315537303217,729.0,0.17433414043583534,0.2179176755447942,left,1.7869249394673123,2.0484261501210654,0.4358353510895884,189.0,0.043583535108958835,4.0,0.9,0.2179176755447942,50,10,0.1886166283188807,0.43104709753401343,0.2179176755447942,10000000.0,16431232.923609108,0.6085970569884361,26126183.575217918,0.38275777903840247
Héctor Bellerín,Real Betis,ESP,2025-2026,Defensa,30.0,1822,27.0,2.001368925393566,900.0,0.14818880351262348,1.4324917672886939,right,0.7409440175631175,0.19758507135016465,0.09879253567508232,178.0,0.6915477497255763,0.0,0.7407407407407407,0.7903402854006586,60,5,0.1902931094635789,0.02677902041573556,0.09879253567508232,2400000.0,4483596.670529853,0.5352845441640446,6258917.600804757,0.38345288324157095
Nikola Štulić,Lecce,ITA,2025-2026,Delantero,23.0,1709,34.0,3.0006844626967832,529.0,0.0,0.0526623756582797,right,1.9485078993563487,1.369221767115272,0.2106495026331188,188.0,0.1053247513165594,1.0,0.5882352941176471,0.3686366296079579,38,17,0.11061959744105741,0.28813262448540955,0.0526623756582797,3500000.0,5744330.33343614,0.6092964361097897,9103524.089568399,0.3844664951247398
Fabien Centonze,Nantes,FRA,2025-2026,Centrocampista,29.0,736,15.0,0.999315537303217,841.0,0.0,3.6684782608695654,right,1.589673913043478,0.9782608695652174,0.3668478260869565,182.0,2.4456521739130435,0.0,0.6,2.2010869565217392,23,17,0.017888803976466472,0.11774140721409704,0.4891304347826087,1000000.0,1241843.2499398252,0.8052546084608151,2596569.0225937134,0.3851235962913475
Jarrod Bowen,West Ham,ENG,2025-2026,Centrocampista,28.0,3403,38.0,4.0,784.0,0.2909197766676462,3.9141933588010582,left,0.5024977960622979,1.2959153687922422,0.23802527181898323,176.0,0.7140758154569496,1.0,1.0,0.7405230678812813,39,18,0.22300262617720704,0.21881382659519907,0.1057890096973259,30000000.0,33709699.09485241,0.8899515808665615,77759425.93530034,0.3858053173509984
Léo Pétrot,Elche,ESP,2025-2026,Defensa,28.0,1572,32.0,2.001368925393566,784.0,0.0,0.9160305343511451,left,1.0877862595419847,0.34351145038167935,0.0,188.0,0.9732824427480915,0.0,0.5625,1.2595419847328244,43,13,0.001441340658899027,0.02837945053083751,0.11450381679389314,1500000.0,2116603.164118836,0.7086826786562352,3882063.506038322,0.3863924424901442
Ali Yousuf,Nantes,FRA,2025-2026,Defensa,24.0,969,13.0,,576.0,0.0,0.09287925696594426,right,1.021671826625387,1.021671826625387,0.0,188.0,1.671826625386997,0.0,0.7692307692307693,0.6501547987616099,23,17,,,0.37151702786377705,2500000.0,2351161.975904259,1.0633040282299129,6469707.711455844,0.3864162202526207
Daniel Mosquera,Hellas Verona,ITA,2025-2026,Delantero,25.0,597,22.0,2.001368925393566,625.0,0.30150753768844224,0.30150753768844224,right,3.3165829145728645,0.9045226130653267,0.0,180.0,0.30150753768844224,0.0,0.22727272727272727,0.30150753768844224,21,19,0.1489904758768465,0.1651872297627243,0.15075376884422112,1800000.0,1313981.8541594548,1.3698819312474049,4641066.533569946,0.3878418865534827
Michel Ndary Adopo,Cagliari,ITA,2025-2026,Centrocampista,25.0,3050,38.0,3.0006844626967832,625.0,0.05901639344262295,0.7672131147540985,right,1.0327868852459017,0.7377049180327869,0.029508196721311476,187.0,0.9147540983606557,0.0,0.868421052631579,0.9442622950819672,43,14,,,0.1180327868852459,7000000.0,7704846.731068442,0.9085190457811093,17994312.058261834,0.3890118153634025
Martin Frese,Hellas Verona,ITA,2025-2026,Centrocampista,27.0,2408,31.0,0.999315537303217,729.0,0.0,2.76578073089701,left,1.7192691029900333,0.7475083056478405,0.07475083056478406,179.0,1.1212624584717608,0.0,0.8709677419354839,2.0182724252491697,21,19,0.10338572945764468,0.05094555479650729,0.29900332225913623,2500000.0,2956104.735473377,0.845707518410934,6415951.087200811,0.38965384336973097
Nathaniel Clyne,Crystal Palace,ENG,2025-2026,Centrocampista,34.0,594,10.0,,1156.0,0.15151515151515152,2.2727272727272725,right,0.6060606060606061,0.30303030303030304,0.0,175.0,1.0606060606060606,0.0,0.7,1.3636363636363638,45,15,0.10219691631694634,0.04093406270399238,0.15151515151515152,300000.0,1282105.7037059846,0.23399006738121234,768081.1971446733,0.3905837053624592
Arkadiusz Pyrka,St Pauli,GER,2025-2026,Centrocampista,22.0,2576,31.0,,484.0,0.03493788819875776,1.6420807453416149,right,0.593944099378882,1.1180124223602483,0.0,177.0,0.8035714285714285,0.0,0.967741935483871,0.8385093167701864,26,18,0.07766786804755352,0.03524913012935138,0.1048136645962733,3500000.0,6032654.899241967,0.580175736629621,8923415.27436393,0.39222650659945707
Giorgi Gocholeishvili,Hamburger SV,GER,2025-2026,Centrocampista,24.0,940,24.0,0.999315537303217,576.0,0.19148936170212766,1.9148936170212765,right,1.2446808510638296,1.819148936170213,0.0,178.0,0.6702127659574468,0.0,0.375,1.3404255319148937,38,13,0.06114673087413007,0.09409271812740158,0.28723404255319146,2000000.0,2838957.4779996416,0.7044839577552322,5094919.567025311,0.3925479045722615
Kojo Peprah Oppong,Nice,FRA,2025-2026,Defensa,21.0,2425,29.0,4.0,441.0,0.0,0.18556701030927836,right,1.1505154639175257,1.1134020618556701,0.03711340206185567,185.0,1.1134020618556701,0.0,0.9655172413793104,1.0391752577319588,32,16,0.021935025375989296,0.04862074113076495,0.14845360824742268,10000000.0,13659038.122100987,0.7321159740977305,25445110.766600072,0.39300280874101223
Mbwana Samatta,Le Havre,FRA,2025-2026,Delantero,32.0,1542,27.0,0.999315537303217,1024.0,0.058365758754863814,0.40856031128404674,right,2.0428015564202333,1.1673151750972763,0.11673151750972763,183.0,0.23346303501945526,0.0,0.6296296296296297,0.35019455252918286,35,14,0.11152553343094508,0.342153643768875,0.23346303501945526,700000.0,1158370.5447270619,0.6042971337508722,1778812.4592949057,0.39352096750967747
Lassine Sinayoko,Auxerre,FRA,2025-2026,Delantero,25.0,2770,32.0,3.0006844626967832,625.0,0.1299638989169675,1.03971119133574,right,0.9747292418772563,1.7220216606498195,0.3898916967509025,186.0,0.8447653429602888,3.0,1.0,0.8447653429602888,34,15,0.1607080873552481,0.4423003152873542,0.259927797833935,10000000.0,13340739.886732537,0.7495836126709189,25279004.84109763,0.39558519264739356
Kaïl Boudache,Nice,FRA,2025-2026,Centrocampista,19.0,531,13.0,4.999315537303217,361.0,0.0,1.3559322033898304,left,0.847457627118644,0.6779661016949152,0.1694915254237288,,1.0169491525423728,0.0,0.23076923076923078,1.5254237288135593,32,16,0.03377884010768543,0.4848490873256982,0.1694915254237288,5000000.0,4840997.295708376,1.0328450305957788,12637439.066011535,0.39564978108955073
Willem Geubbels,Paris FC,FRA,2025-2026,Delantero,23.0,1013,24.0,4.0,529.0,0.0,0.7996051332675221,right,1.688055281342547,0.2665350444225074,0.4442250740375123,186.0,0.5330700888450148,1.0,0.5,0.17769002961500494,76,1,0.04810537532457359,0.5208999374541219,0.0,5000000.0,28186673.180774312,0.17738879533361962,12634512.302277228,0.3957414327024563
Luis Rioja,Valencia,ESP,2025-2026,Centrocampista,31.0,2624,37.0,0.999315537303217,961.0,0.20579268292682926,5.213414634146342,,0.4458841463414634,0.9946646341463414,0.10289634146341463,,0.5830792682926829,0.0,0.8378378378378378,0.8574695121951219,49,9,0.149196215533288,0.09026272314680149,0.03429878048780488,1800000.0,2773808.4383355156,0.6489272925711227,4547315.744021158,0.3958379187472637
Caleb Ekuban,Genoa,ITA,2025-2026,Delantero,31.0,994,31.0,2.001368925393566,961.0,0.09054325955734407,0.45271629778672035,right,1.4486921529175052,2.625754527162978,0.3621730382293763,182.0,0.45271629778672035,0.0,0.1935483870967742,0.09054325955734407,41,16,0.11324959036929745,0.37321879421651244,0.0,1200000.0,2415211.9349274607,0.49685080743692217,3003103.2958048256,0.39958665480349465
Wesley Saïd,Lens,FRA,2025-2026,Centrocampista,30.0,1991,29.0,2.001368925393566,900.0,0.09040683073832247,0.9944751381215469,right,1.6725263686589653,0.5876443997990959,0.5424409844299347,171.0,0.40683073832245104,1.0,0.896551724137931,0.6780512305374184,70,2,0.2675555016431959,0.5449881399773522,0.09040683073832247,5000000.0,10599094.69844543,0.47173840240651405,12508779.213015566,0.3997192623559482
Francisco Sierralta,Auxerre,FRA,2025-2026,Defensa,28.0,861,10.0,3.0006844626967832,784.0,0.0,0.0,right,0.8362369337979094,0.5226480836236934,0.10452961672473868,192.0,0.9407665505226481,0.0,0.9,0.627177700348432,34,15,0.004047512203351131,0.07581098147956751,0.20905923344947736,1200000.0,2664461.4430334507,0.4503724394802341,2993900.1204649103,0.40081497435313806
Justin Njinmah,Werder Bremen,GER,2025-2026,Delantero,24.0,1947,33.0,2.001368925393566,576.0,0.0,1.571648690292758,right,0.3697996918335901,1.155624036979969,0.23112480739599384,185.0,0.27734976887519264,0.0,0.6666666666666666,0.6471494607087828,32,15,0.057309560638454916,0.3133464347749076,0.09244992295839753,5000000.0,8639114.298574338,0.5787630337088051,12455925.618754027,0.4014153707269932
Darlin Yongwa,Lorient,FRA,2025-2026,Defensa,24.0,1312,23.0,4.0,576.0,0.06859756097560976,2.606707317073171,left,0.9603658536585367,1.5091463414634148,0.0,177.0,0.7545731707317074,0.0,0.6086956521739131,1.646341463414634,45,9,,,0.27439024390243905,5000000.0,6299230.3966269735,0.7937477572938644,12428754.682165207,0.4022929189498615
Riccardo Sottil,Lecce,ITA,2025-2026,Delantero,26.0,1066,21.0,0.999315537303217,676.0,0.16885553470919323,8.442776735459661,right,0.8442776735459663,2.279549718574109,0.08442776735459662,180.0,0.16885553470919323,0.0,0.6190476190476191,0.16885553470919323,38,17,0.3290079386929298,0.06390743922113701,0.08442776735459662,3000000.0,4557823.7630485315,0.6582088636953856,7445919.736437733,0.4029052294666899
Carlos Martín,Rayo Vallecano,ESP,2025-2026,Centrocampista,23.0,450,11.0,3.0006844626967832,529.0,0.0,1.6,right,2.2,1.0,0.0,184.0,0.0,0.0,0.6363636363636364,1.4,50,8,0.11580955497920513,0.22990331314504148,0.2,1500000.0,4490911.562619817,0.3340079133344056,3707686.8367029694,0.40456491231979635
Iván Martín,Girona,ESP,2025-2026,Centrocampista,26.0,2532,35.0,2.001368925393566,676.0,0.035545023696682464,0.533175355450237,,1.066350710900474,1.1018957345971565,0.0,,0.6042654028436019,0.0,0.8285714285714286,1.386255924170616,41,19,0.07736836802832323,0.03943475543728796,0.1777251184834123,5000000.0,6765725.5310618365,0.7390190419408401,12343432.756858358,0.4050737018210643
Clemens Riedel,Espanyol,ESP,2025-2026,Defensa,22.0,1396,20.0,3.0006844626967832,484.0,0.06446991404011461,0.19340974212034384,right,1.482808022922636,0.5157593123209169,0.0,186.0,0.7091690544412608,0.0,0.8,0.9025787965616047,46,11,0.011487314177351472,0.007012103254610625,0.3223495702005731,4000000.0,5712105.460288507,0.7002671830568703,9866935.298252631,0.40539436806769913
Arturo Calabresi,Pisa,ITA,2025-2026,Defensa,29.0,1514,26.0,0.999315537303217,841.0,0.0,1.0105680317040953,right,1.961690885072655,1.4861294583883753,0.0,186.0,1.1294583883751652,0.0,0.6538461538461539,0.7727873183619551,18,20,0.0038722468247265607,0.014312793248513889,0.47556142668428003,800000.0,1468021.4952030831,0.5449511486133448,1970248.1666153264,0.4060402204938039
Hugo Rincón,Girona,ESP,2025-2026,Defensa,22.0,1750,33.0,2.001368925393566,484.0,0.051428571428571435,1.8,right,1.645714285714286,2.725714285714286,0.051428571428571435,183.0,0.2571428571428571,0.0,0.48484848484848486,1.697142857142857,41,19,0.06849061125091144,0.035533119046262336,0.20571428571428574,3500000.0,4827945.816479759,0.7249459983691334,8597276.00664293,0.4071056922327055
Thibault De Smet,Paris FC,FRA,2025-2026,Defensa,27.0,1144,17.0,0.999315537303217,729.0,0.07867132867132867,2.0454545454545454,left,0.8653846153846154,1.0227272727272727,0.0,183.0,0.7867132867132868,0.0,0.7647058823529411,0.8653846153846154,76,1,0.028204271257236287,0.014594528918525765,0.47202797202797203,1800000.0,8206873.266139182,0.21932835339697976,4420641.079377792,0.40718076126943814
Louis Leroux,Nantes,FRA,2025-2026,Centrocampista,19.0,1441,23.0,4.0,361.0,0.062456627342123525,1.873698820263706,left,0.7494795281054822,0.8743927827897293,0.062456627342123525,184.0,0.31228313671061764,0.0,0.6956521739130435,1.436502428868841,23,17,0.0466252844018046,0.10111056233314819,0.12491325468424705,10000000.0,5705778.8092418555,1.7526091238942947,24528319.88396145,0.4076920085561502
Mathias Pereira Lage,St Pauli,GER,2025-2026,Centrocampista,28.0,2018,28.0,2.001368925393566,784.0,0.08919722497522299,2.5867195242814667,right,1.4271555996035679,1.4271555996035679,0.08919722497522299,180.0,0.7135777998017839,0.0,0.8928571428571429,1.0257680872150643,26,18,,,0.1337958374628345,2500000.0,2422632.665009975,1.0319352314973045,6126399.926406517,0.40806999706700386
Ilyas Ansah,Union Berlin,GER,2025-2026,Centrocampista,20.0,1892,33.0,4.999315537303217,400.0,0.04756871035940804,0.9038054968287526,right,0.9989429175475688,2.0454545454545454,0.23784355179704017,197.0,0.19027484143763215,0.0,0.696969696969697,0.4281183932346723,39,11,0.07241598442669399,0.1819986839932301,0.04756871035940804,12000000.0,14928106.477383563,0.8038527872359623,29378394.95337391,0.40846343100244425
Alessio Castro-Montes,Köln,GER,2025-2026,Centrocampista,28.0,672,14.0,2.001368925393566,784.0,0.40178571428571425,7.633928571428572,right,1.7410714285714286,1.3392857142857142,0.13392857142857142,175.0,0.6696428571428571,0.0,0.5,2.2767857142857144,32,14,0.3124033584858158,0.16781087819254026,0.26785714285714285,2500000.0,2623943.0013280194,0.9527645984439106,6112472.299642765,0.40899980849747314
Gorka Guruzeta,Athletic Club,ESP,2025-2026,Delantero,28.0,2363,35.0,2.001368925393566,784.0,0.11426153195090986,0.2666102412187897,,1.8662716885315276,1.1426153195090987,0.38087177316969956,,0.4189589504866695,1.0,0.8,0.22852306390181973,45,12,0.1333624305510188,0.4466143530611007,0.22852306390181973,5000000.0,10592562.991109911,0.4720292911353354,12211474.159744836,0.4094509749267223
Leander Dendoncker,Oviedo,ESP,2025-2026,Centrocampista,30.0,1330,19.0,,900.0,0.0,0.3383458646616541,right,0.81203007518797,0.2030075187969925,0.06766917293233084,188.0,0.744360902255639,0.0,0.7894736842105263,1.6917293233082706,29,20,0.02913955976500323,0.03643021180777622,0.13533834586466167,1800000.0,1522648.080686749,1.1821510320284638,4394344.882932456,0.40961737140640975
Pablo Torre,Mallorca,ESP,2025-2026,Centrocampista,22.0,1599,35.0,3.0006844626967832,484.0,0.225140712945591,5.065666041275797,right,1.6322701688555346,2.026266416510319,0.225140712945591,173.0,0.5065666041275797,0.0,0.5428571428571428,0.9568480300187618,42,17,0.16629340995529468,0.15844009659387603,0.225140712945591,5000000.0,6425225.381810423,0.7781828189490156,12203984.877742158,0.4097022448068653
Salomón Rondón,Oviedo,ESP,2025-2026,Delantero,35.0,1032,16.0,1.5030800821355237,1225.0,0.0,0.1744186046511628,right,0.9593023255813954,1.8313953488372094,0.1744186046511628,186.0,0.0872093023255814,0.0,0.8125,0.0,29,20,0.01687342929112357,0.3299397009771404,0.1744186046511628,350000.0,650522.1656112532,0.5380293224461119,851164.9067244511,0.41120116352882724
Benjamin Stambouli,Metz,FRA,2025-2026,Centrocampista,34.0,960,19.0,,1156.0,0.0,0.75,right,1.3125,0.84375,0.0,180.0,0.84375,0.0,0.5263157894736842,1.5,17,18,0.08577858831267804,0.029019008798059076,0.0,250000.0,292443.3698960259,0.854866362977844,606063.1087729302,0.41249829659845855
Antonio Sanabria,Cremonese,ITA,2025-2026,Delantero,29.0,945,25.0,3.5044490075290895,841.0,0.09523809523809525,0.1904761904761905,right,1.4285714285714284,1.4285714285714284,0.09523809523809525,180.0,0.09523809523809525,0.0,0.4,0.1904761904761905,34,18,0.18893374254306156,0.2838044741324016,0.1904761904761905,1800000.0,2088249.4342871634,0.8619659943135294,4358493.75457237,0.41298671085892275
Leandro Cabrera,Espanyol,ESP,2025-2026,Defensa,34.0,3330,37.0,0.999315537303217,1156.0,0.0,0.5405405405405406,,1.027027027027027,0.24324324324324326,0.08108108108108109,,0.6216216216216216,0.0,1.0,0.6216216216216216,46,11,0.02934334558006879,0.09867829127186858,0.1081081081081081,900000.0,1931281.562848274,0.46601180134121445,2166371.239535865,0.4154412612091457
Juan Rodríguez,Cagliari,ITA,2025-2026,Defensa,20.0,1310,17.0,4.0,400.0,0.0,0.34351145038167935,left,1.0305343511450382,0.549618320610687,0.06870229007633588,190.0,1.16793893129771,0.0,0.9411764705882353,1.8549618320610688,43,14,0.0,0.08233522409075544,0.20610687022900764,10000000.0,9325549.048736144,1.0723229214429215,24047131.84387471,0.4158500092620069
Nicolò Bertola,Udinese,ITA,2025-2026,Defensa,22.0,1763,28.0,4.0,484.0,0.05104934770277936,0.40839478162223486,right,0.9699376063528078,0.6125921724333523,0.0,192.0,1.2251843448667046,0.0,0.6428571428571429,1.0720363017583665,50,10,0.07907722164336349,0.050830136449987476,0.15314804310833807,7000000.0,9344409.794628764,0.7491109822713097,16808648.931533344,0.41645226981139855
Ousmane Camara,Angers,FRA,2025-2026,Defensa,22.0,2718,32.0,3.0006844626967832,484.0,0.0,0.09933774834437085,right,0.728476821192053,0.23178807947019867,0.033112582781456956,197.0,1.1258278145695364,0.0,0.96875,0.9602649006622516,36,13,0.008284753089807681,0.021253528061094665,0.13245033112582782,8000000.0,7332724.651649264,1.0909996461138975,19073755.682341423,0.4194244769217863
Luca Kerber,Heidenheim,GER,2025-2026,Centrocampista,23.0,682,18.0,0.999315537303217,529.0,0.0,0.5278592375366569,right,1.5835777126099708,0.7917888563049854,0.26392961876832843,184.0,0.3958944281524927,0.0,0.4444444444444444,1.4516129032258065,26,17,0.020080622520483486,0.20140274632667518,0.3958944281524927,2000000.0,2546201.37770597,0.7854838260286873,4757085.351326366,0.4204255026541329
Aron Dønnum,Toulouse,FRA,2025-2026,Centrocampista,27.0,2419,28.0,0.999315537303217,729.0,0.14882182720132286,5.208763952046301,left,1.56262918561389,1.4138073584125672,0.14882182720132286,178.0,1.0789582472095907,3.0,1.0,1.0789582472095907,44,10,0.23398763713060752,0.1712894526091968,0.3720545680033071,5000000.0,8039117.880973294,0.6219587862785079,11885977.401804127,0.42066376461737753
Fran Beltrán,Celta Vigo,ESP,2025-2026,Centrocampista,26.0,528,10.0,4.0,676.0,0.0,0.34090909090909094,right,1.7045454545454546,0.5113636363636364,0.0,165.0,1.3636363636363638,0.0,0.7,0.8522727272727273,54,6,0.15400769062001596,0.10772668110968714,0.0,4000000.0,6257106.461399943,0.6392731248342951,9478916.265086418,0.4219891692400695
Jeremy Toljan,Levante,ESP,2025-2026,Defensa,30.0,3164,37.0,0.999315537303217,900.0,0.11378002528445007,2.1618204804045513,,0.938685208596713,0.5404551201011378,0.028445006321112517,,0.8817951959544881,0.0,1.0,1.1093552465233882,42,18,0.14141246834805166,0.024140158870673056,0.22756005056890014,2000000.0,2501432.8051742394,0.7995417649688529,4737114.220562556,0.422197968399945
Djibril Sidibé,Toulouse,FRA,2025-2026,Centrocampista,33.0,2141,32.0,2.001368925393566,1089.0,0.1681457262961233,2.396076599719757,right,1.219056515646894,0.5885100420364315,0.12610929472209248,183.0,0.7566557683325549,1.0,0.78125,1.3451658103689863,44,10,0.08292266453056484,0.12672576056301788,0.04203643157403082,1000000.0,1490043.9007888772,0.6711211659405255,2365892.7330559674,0.4226734314823833
Adrian Benedyczak,Parma,ITA,2025-2026,Delantero,24.0,490,14.0,4.0,576.0,0.1836734693877551,1.8367346938775508,both,1.653061224489796,1.1020408163265305,0.1836734693877551,191.0,0.1836734693877551,1.0,0.35714285714285715,1.1020408163265305,45,12,0.2670108550513277,0.3662183959113092,0.1836734693877551,5000000.0,6507971.610295556,0.7682885389496849,11807530.967165198,0.42345855487520445
Samir Chergui,Paris FC,FRA,2025-2026,Defensa,26.0,1154,15.0,,676.0,0.0,0.46793760831889086,right,1.0918544194107451,0.3119584055459272,0.0779896013864818,185.0,1.0138648180242635,0.0,0.8666666666666667,0.9358752166377817,76,1,0.011447109669395295,0.13560111142946746,0.0779896013864818,3000000.0,16421804.770338498,0.18268394016099132,7080277.314441528,0.4237122172998716
Santiago Hidalgo,Toulouse,FRA,2025-2026,Centrocampista,20.0,1306,28.0,3.0006844626967832,400.0,0.41347626339969373,0.8269525267993875,left,2.8254211332312402,2.0673813169984685,0.27565084226646247,174.0,0.5513016845329249,0.0,0.5,1.3782542113323124,44,10,0.18763670260671406,0.29639592297249695,0.27565084226646247,6000000.0,10031159.429925645,0.5981362415694828,14158458.7474,0.4237749395640832
Davinchi,Getafe,ESP,2025-2026,Defensa,17.0,700,14.0,2.001368925393566,289.0,0.0,2.571428571428571,left,3.471428571428571,0.2571428571428571,0.0,182.0,0.9,0.0,0.5,2.1857142857142855,51,7,0.007696011316563402,0.02522438301571778,0.2571428571428571,1000000.0,3198158.8074647314,0.31267990747236457,2359321.7630605362,0.42385062336846746
Louis Mouton,Angers,FRA,2025-2026,Centrocampista,23.0,1891,32.0,2.001368925393566,529.0,0.047593865679534636,1.4754098360655739,right,0.9518773135906927,0.7615018508725542,0.09518773135906927,180.0,0.5711263881544156,0.0,0.75,1.2374405076679005,36,13,0.11125180959930059,0.14653238594445334,0.09518773135906927,4000000.0,4227401.483128894,0.946207739190037,9387620.974843387,0.4260930443100609
Sadibou Sané,Metz,FRA,2025-2026,Defensa,21.0,1940,23.0,4.999315537303217,441.0,0.04639175257731959,0.18556701030927836,right,1.0206185567010309,0.6958762886597938,0.09278350515463918,184.0,1.8092783505154642,0.0,0.9565217391304348,1.577319587628866,17,18,0.012652441878447829,0.013811341611687669,0.23195876288659795,7000000.0,6500261.940714313,1.0768796802103595,16400891.195444904,0.4268060751445106
Carlens Arcus,Angers,FRA,2025-2026,Defensa,29.0,2040,26.0,0.999315537303217,841.0,0.1323529411764706,1.6764705882352942,right,1.4558823529411766,0.7058823529411764,0.0,180.0,1.2794117647058822,0.0,0.9230769230769231,1.2794117647058822,36,13,0.09202455564895097,0.00903762734549887,0.3088235294117647,1800000.0,1847683.9185729949,0.9741925996683338,4212801.464823166,0.4272691260269384
